,Liwc,statistics,p-val,rel,liwc_mean,liwc_std,liwc_len,trait_mean,trait_std,trait_len
86,Period,-0.03508072886306792,0.5317873749096319,,6.27121875,0.6309740106759053,320,40.68125,5.648973219754188,320
87,achieve,0.14978106844915706,0.007273896521320708,Positive,2.7035,1.1812322485438669,320,40.68125,5.648973219754188,320
88,differ,-0.009355245767167716,0.8676057308175752,,2.6056874999999997,1.3319291093537036,320,40.68125,5.648973219754188,320
89,socrefs,-0.10630327069761653,0.057491569768216656,,5.0365625,2.0346556978009205,320,40.68125,5.648973219754188,320
90,Culture,0.019043329808886032,0.7343422193484626,,0.14228125,0.24920018739647348,320,40.68125,5.648973219754188,320
91,health,-0.052554450476094555,0.3487115638918604,,0.1894375,0.24205951456976443,320,40.68125,5.648973219754188,320
92,det,-0.04571726492738046,0.4150487319806869,,11.961531249999998,2.1601039830928133,320,40.68125,5.648973219754188,320
93,food,0.030208515513136892,0.590304682927038,,0.08159374999999999,0.20518960124952118,320,40.68125,5.648973219754188,320
94,BigWords,0.11051978353850209,0.04822770079769134,Positive,19.14109375,2.5370314328385715,320,40.68125,5.648973219754188,320
95,ipron,-0.03750547304930297,0.503796579555318,,2.4065000000000003,0.9589719104332514,320,40.68125,5.648973219754188,320
96,fulfill,4.197803652299091e-05,0.9994031924943594,,0.28756250000000005,0.2896468687794674,320,40.68125,5.648973219754188,320
97,acquire,-0.05601780865343463,0.31782366241694393,,0.72390625,0.44809672919018,320,40.68125,5.648973219754188,320
98,want,0.09491403280819785,0.09006438079443486,,0.149875,0.21277625425549723,320,40.68125,5.648973219754188,320
99,emo_pos,0.046284018355749926,0.4092830453247399,,1.9161875000000002,0.9388486112487732,320,40.68125,5.648973219754188,320
100,emotion,0.005257564363846492,0.925361155780186,,3.1355,1.0411119656405838,320,40.68125,5.648973219754188,320
101,cause,-0.12563069195497742,0.024610191359969797,Negative,0.81528125,0.5552425559144737,320,40.68125,5.648973219754188,320
102,shehe,-0.018890651902067318,0.7363929023962152,,0.0541875,0.23410326747773086,320,40.68125,5.648973219754188,320
103,risk,-0.15580856671520657,0.005216352032015647,Negative,0.4118125,0.38038446319973424,320,40.68125,5.648973219754188,320
104,politic,0.009018578787781414,0.8723287584118536,,0.031125000000000003,0.11553942779415172,320,40.68125,5.648973219754188,320
105,Drives,0.059025022916295584,0.2924978553442059,,6.26478125,1.8000466874913097,320,40.68125,5.648973219754188,320
106,curiosity,-0.059765068242386823,0.28647818939969316,,2.3073749999999995,1.2887690287149982,320,40.68125,5.648973219754188,320
107,auditory,0.060980880888015024,0.2767705018020866,,0.35743749999999996,0.35856266341289633,320,40.68125,5.648973219754188,320
108,Lifestyle,0.10505561569402859,0.060499560814596,,4.15853125,1.7092436281213506,320,40.68125,5.648973219754188,320
109,Apostro,-0.03471021410223402,0.5361325766549103,,0.4373125,0.5898874064969941,320,40.68125,5.648973219754188,320
110,money,0.14095121566083102,0.011597554782977873,Positive,0.48200000000000004,0.3435309301940656,320,40.68125,5.648973219754188,320
111,emo_anger,-0.0482348489574025,0.3898026600190716,,0.2011875,0.2921555062697775,320,40.68125,5.648973219754188,320
112,negate,-0.13543306677187605,0.015333715475874643,Negative,0.85309375,0.7166494025748835,320,40.68125,5.648973219754188,320
113,female,-0.008440427943869773,0.8804499970545802,,0.105125,0.25649923854662804,320,40.68125,5.648973219754188,320
114,sexual,-0.0712485389473225,0.2036713678972241,,0.0008125000000000001,0.014511714018337049,320,40.68125,5.648973219754188,320
115,netspeak,,,,0.0,0.0,320,40.68125,5.648973219754188,320
116,they,-0.005083648429732879,0.9278233190325413,,0.52084375,0.44520877191036734,320,40.68125,5.648973219754188,320
117,WC,-0.0377638755768552,0.5008599395436213,,424.8125,49.40738653025476,320,40.68125,5.648973219754188,320
