,Liwc,statistics,p-val,rel,liwc_mean,liwc_std,liwc_len,trait_mean,trait_std,trait_len
73,i,-0.1430493381899772,0.010403528935631274,Negative,12.703218750000001,1.766027307871664,320,37.353125,9.683280835252843,320
74,assent,-0.07318952070455786,0.191592531414034,,0.010312499999999999,0.04844999838751287,320,37.353125,9.683280835252843,320
75,QMark,,,,0.0,0.0,320,37.353125,9.683280835252843,320
76,Authentic,-0.09021157875062721,0.10723979734118251,,97.62228125,3.7757549885285773,320,37.353125,9.683280835252843,320
77,article,0.22839075279962132,3.719794630440772e-05,Positive,5.995,1.5382741953240975,320,37.353125,9.683280835252843,320
78,family,0.18101540265368124,0.001144595971568436,Positive,1.5816875000000001,0.9438466651653488,320,37.353125,9.683280835252843,320
79,relig,0.06884583020304157,0.21937566797780544,,0.05325,0.1767574255865931,320,37.353125,9.683280835252843,320
80,function,-0.3513971024603574,9.875760597855257e-11,Negative,61.056593750000005,2.9861426765914816,320,37.353125,9.683280835252843,320
81,Emoji,,,,0.0,0.0,320,37.353125,9.683280835252843,320
82,allure,0.02230977102083465,0.6909419768087948,,5.57196875,1.2948391064234341,320,37.353125,9.683280835252843,320
83,feeling,-0.1367660689408147,0.014345736696803358,Negative,0.6430625,0.5311644011920885,320,37.353125,9.683280835252843,320
84,Cognition,-0.2999822211463905,4.4554914335960984e-08,Negative,13.6043125,3.1682254737224356,320,37.353125,9.683280835252843,320
85,polite,0.05434558277615762,0.3325076142575042,,0.03925,0.10792676915390362,320,37.353125,9.683280835252843,320
86,Period,0.015449801345074385,0.7830785825888864,,6.27121875,0.6309740106759053,320,37.353125,9.683280835252843,320
87,achieve,0.043210333354801685,0.4411190263382223,,2.7035,1.1812322485438669,320,37.353125,9.683280835252843,320
88,differ,-0.2865499077314618,1.831448618537621e-07,Negative,2.6056874999999997,1.3319291093537036,320,37.353125,9.683280835252843,320
89,socrefs,0.17265218468818325,0.0019370372039378603,Positive,5.0365625,2.0346556978009205,320,37.353125,9.683280835252843,320
90,Culture,0.04563113132244865,0.4159291480320605,,0.14228125,0.24920018739647348,320,37.353125,9.683280835252843,320
91,health,-0.18586898585785708,0.0008345489780582794,Negative,0.1894375,0.24205951456976443,320,37.353125,9.683280835252843,320
92,det,0.09934840743049764,0.07595793765844518,,11.961531249999998,2.1601039830928133,320,37.353125,9.683280835252843,320
93,food,0.1737365496358116,0.0018116524927165182,Positive,0.08159374999999999,0.20518960124952118,320,37.353125,9.683280835252843,320
94,BigWords,0.1398306888009601,0.012283552159323918,Positive,19.14109375,2.5370314328385715,320,37.353125,9.683280835252843,320
95,ipron,-0.1294888489629539,0.020500159097713928,Negative,2.4065000000000003,0.9589719104332514,320,37.353125,9.683280835252843,320
96,fulfill,0.19594597351371154,0.0004223499635361002,Positive,0.28756250000000005,0.2896468687794674,320,37.353125,9.683280835252843,320
97,acquire,0.049595429552462676,0.3765545419266052,,0.72390625,0.44809672919018,320,37.353125,9.683280835252843,320
98,want,0.0028433961454646718,0.9595922496548028,,0.149875,0.21277625425549723,320,37.353125,9.683280835252843,320
99,emo_pos,0.300323955127152,4.2940057042669544e-08,Positive,1.9161875000000002,0.9388486112487732,320,37.353125,9.683280835252843,320
100,emotion,-0.018412034794537256,0.7428334765806028,,3.1355,1.0411119656405838,320,37.353125,9.683280835252843,320
101,cause,-0.22817952874123332,3.7836235549265106e-05,Negative,0.81528125,0.5552425559144737,320,37.353125,9.683280835252843,320
102,shehe,0.005017124007212836,0.9287653019990479,,0.0541875,0.23410326747773086,320,37.353125,9.683280835252843,320
103,risk,-0.1731681097970741,0.001876423978677815,Negative,0.4118125,0.38038446319973424,320,37.353125,9.683280835252843,320
104,politic,-0.0005304899715839219,0.9924580623605894,,0.031125000000000003,0.11553942779415172,320,37.353125,9.683280835252843,320
105,Drives,0.1613970912824162,0.003793240732206476,Positive,6.26478125,1.8000466874913097,320,37.353125,9.683280835252843,320
106,curiosity,0.23746342319506392,1.7642516221196674e-05,Positive,2.3073749999999995,1.2887690287149982,320,37.353125,9.683280835252843,320
107,auditory,-0.02711195227251033,0.6289649101328485,,0.35743749999999996,0.35856266341289633,320,37.353125,9.683280835252843,320
108,Lifestyle,0.2877404116541314,1.6205338274168043e-07,Positive,4.15853125,1.7092436281213506,320,37.353125,9.683280835252843,320
109,Apostro,-0.169272296895452,0.0023804426496326246,Negative,0.4373125,0.5898874064969941,320,37.353125,9.683280835252843,320
110,money,0.2766809147252791,4.941914291940698e-07,Positive,0.48200000000000004,0.3435309301940656,320,37.353125,9.683280835252843,320
111,emo_anger,-0.43677852984438936,2.440737962695155e-16,Negative,0.2011875,0.2921555062697775,320,37.353125,9.683280835252843,320
112,negate,-0.31333322251686024,1.0160843317546214e-08,Negative,0.85309375,0.7166494025748835,320,37.353125,9.683280835252843,320
113,female,0.016836563310436856,0.7641586519916928,,0.105125,0.25649923854662804,320,37.353125,9.683280835252843,320
114,sexual,-0.02513860172940476,0.6541503030462564,,0.0008125000000000001,0.014511714018337049,320,37.353125,9.683280835252843,320
115,netspeak,,,,0.0,0.0,320,37.353125,9.683280835252843,320
116,they,0.045234055710561744,0.42000202976251433,,0.52084375,0.44520877191036734,320,37.353125,9.683280835252843,320
117,WC,-0.19852037872547132,0.00035295630649655597,Negative,424.8125,49.40738653025476,320,37.353125,9.683280835252843,320
