Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
female_int_ant_con_neu_clo_run2.txt,1,514,17.3,1.62,99,94.35,20.56,19.65,95.14,77.43,63.04,19.46,16.93,14.79,0,0,0,1.17,2.53,12.06,4.09,0.19,14.2,10.12,7.98,8.37,1.36,19.26,6.23,2.72,5.64,2.14,3.11,0.58,16.54,1.75,14.79,6.03,0.97,1.75,3.31,1.36,2.92,0.58,8.37,7,1.36,2.53,1.75,0.78,0.78,0,0,0,10.51,3.5,1.56,0,0,0,0,6.42,2.33,0.19,0.19,0.19,0,0,0,0,3.7,1.36,0.39,1.75,0.19,0,0.78,0.39,0,0,0.39,0,0,0,0,0,0.19,1.36,0,0.39,0,0.19,0.78,1.36,5.84,7.39,0.58,1.17,4.67,0.19,0,0.58,3.89,8.75,0.97,0.39,0,0,0,0,0,10.12,4.86,3.89,0,0,0.97,0.39,0
female_int_agr_unc_neu_ope_run1.txt,1,368,24.13,8.12,91.1,98.1,13.14,19.29,94.84,73.64,57.34,16.03,14.13,11.96,0,0,0,0.27,1.9,10.33,5.43,0.27,10.87,10.33,4.89,10.6,0.27,18.21,8.97,2.45,7.34,0.82,5.71,0.82,11.96,1.09,10.87,5.16,0.27,1.09,1.9,0,1.9,0.27,11.41,8.97,2.17,4.35,2.45,1.63,1.63,0,0,0,11.14,4.35,1.63,0,0,0.54,0.82,6.52,1.09,0.54,0,0,0.54,0.27,0,0.27,5.43,1.9,0,2.99,0.54,0,0.27,0.27,0,0,0.27,0,0,0,0,0,0.27,0,0,0.54,0,0.27,0.54,2.45,6.25,8.42,1.36,1.09,3.8,0,0.82,1.63,2.72,13.59,0.27,1.36,0,0,0,0,0,11.68,7.61,3.53,0,0,0.54,0,0
female_ext_agr_con_neu_ope_run3.txt,1,404,57.38,4.08,99,96.54,13.47,21.29,89.85,70.3,59.16,14.6,13.61,13.12,0,0,0,0.25,0.99,15.35,9.41,0.25,13.86,8.66,5.45,8.66,0,12.87,5.94,2.97,4.7,2.97,0.99,0.74,10.4,1.49,8.91,4.21,0.5,1.49,0.99,0,1.73,0.5,6.19,6.19,0,1.49,1.49,0,0,0,0,0,10.15,5.2,2.23,0,0,0.25,0.25,4.95,1.73,0,0,0,0,0,0,0,6.19,3.71,0,1.98,0.25,0.25,0.5,0,0,0,0,0,0,0,0,0.74,0.25,0.5,0,0.74,0,0,0.25,3.96,2.48,10.4,1.24,1.73,7.67,0.25,0,0,3.96,7.67,0.74,0,0,0,0,0,0,12.62,7.43,4.95,0,0,0,0.25,0
female_int_agr_unc_neu_clo_run3.txt,1,398,25.79,6.21,99,81.35,14.74,21.86,96.23,75.63,58.54,18.34,15.58,13.07,1.51,0,0,0.75,2.76,11.56,3.77,0.25,14.07,6.28,6.53,10.8,1.01,16.33,7.79,3.77,9.55,4.02,3.77,1.76,14.07,0.75,13.32,6.03,0.5,0.5,2.76,0.75,3.02,0.25,7.04,5.53,1.51,3.27,2.26,1.01,1.01,0,0,0,12.81,5.28,1.01,0,0,0.25,1.76,7.04,2.26,0.25,0,0,0.25,0,0,0.25,4.77,0.75,0.5,3.02,0.5,0,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0.25,1.26,6.28,10.55,0.25,2.01,6.53,0.25,0.25,1.51,3.77,11.31,0.75,0.75,0,0,0,0,0,12.56,6.78,4.77,0,0,1.01,0,0
female_ext_agr_con_neu_clo_run1.txt,1,388,71.62,44.64,92.43,99,14.92,19.85,92.01,68.04,54.64,14.18,13.4,9.79,2.58,0,0.26,0.77,0.77,15.72,6.96,0.52,15.46,5.15,2.84,9.28,0,11.6,6.96,3.35,7.73,6.44,1.03,1.03,6.7,1.03,5.67,2.58,0.26,1.55,0,0,1.03,0.77,10.57,10.57,0,3.09,3.09,0,0,0,0,0,13.4,4.64,2.06,0,0,0.77,0.52,9.02,4.9,0,1.03,0.77,0,0,0,0,9.02,4.9,1.03,1.03,0.77,1.55,0.26,0,0,0,0,0,0,0.26,0,0.26,0,2.06,0,0.52,0,0,0,3.35,4.12,13.4,1.29,2.32,9.02,0.26,0.77,0.26,3.09,5.67,0.52,0.77,0,0,0,0,0,11.08,6.7,4.38,0,0,0,0,0
female_ext_ant_unc_neu_ope_run2.txt,1,399,43.26,12.36,98.76,88.66,14.25,23.06,92.48,72.43,56.89,16.54,15.29,13.28,0.75,0,0,1,1.25,14.04,7.77,0.5,13.03,7.02,5.51,10.28,0.25,15.54,6.27,2.01,6.02,3.01,2.26,0.75,10.03,1.25,8.52,3.76,0.75,0.5,1.75,0,1.5,0.25,5.01,4.76,0,1.75,1.5,0,0,0,0,0,13.28,4.51,1,0,0,0,1.75,8.27,3.26,0.75,0.5,0,0,0,0,0,6.02,2.51,0,3.01,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0,0,1.25,0.5,0,0,0,0.5,3.01,5.76,9.52,0.75,1.75,6.02,0.75,1,0,4.76,8.77,1,0,0,0,0,0,0,13.78,7.02,6.27,0,0,0.25,0.25,0
female_int_ant_con_emo_ope_run3.txt,1,504,21.02,1,99,70.15,17.38,15.28,93.06,74.4,60.91,14.68,12.1,11.9,0,0,0,0.2,2.58,9.72,4.37,0.79,13.49,9.33,9.13,10.32,1.59,16.07,8.33,2.38,4.96,0.79,2.18,1.98,17.26,3.37,13.69,5.95,0.4,1.19,3.37,0,3.17,0,6.35,4.56,1.39,1.59,0.6,0.6,0.4,0.2,0,0,6.55,3.37,0.6,0,0.4,0.4,0.2,2.18,1.19,0.2,0,0,0,0,0,0,1.98,0.79,0.2,0.6,0.4,0,1.19,0.6,0,0.6,0,0,0,0.2,0,0,0,0.79,0.4,0.6,0,0.79,0.99,3.17,4.17,12.9,1.98,1.59,7.34,1.39,0.4,0.79,6.55,10.32,0,0,0,0,0,0,0,11.51,5.75,5.56,0,0,0.2,0,0
female_ext_ant_unc_emo_ope_run1.txt,1,346,56.36,9.02,98.8,98.32,15.04,16.18,94.51,75.43,62.14,16.47,13.29,11.27,0.87,0,0,0.58,3.18,12.43,6.07,0.29,17.34,6.65,6.65,8.09,0,14.74,5.49,4.91,5.78,4.05,1.45,0.58,10.69,3.47,7.23,1.73,0.29,1.16,1.45,0.29,2.89,0.29,6.94,6.94,0,2.31,2.31,0,0,0,0,0,10.69,4.62,1.73,0,0,0,1.16,6.07,1.45,0.87,0,0,0,0,0,0,7.23,4.05,0.58,2.31,0.29,0,0.29,0,0,0,0,0,0,0,0,0,0.29,1.16,0,0.58,0,0.29,0.29,1.73,6.36,12.14,0,2.6,8.96,0,0.29,0.58,4.34,8.67,0.58,0.29,0,0,0,0,0,12.72,6.65,5.2,0,0,0.29,0.58,0
female_ext_agr_con_emo_clo_run2.txt,1,343,25.92,6.94,98.01,97.94,16.33,15.74,95.92,80.47,65.31,15.74,13.7,13.12,0.29,0,0,0.29,2.04,13.99,7,0.58,13.41,10.2,9.33,9.91,0.29,18.08,7.87,7,5.25,2.62,2.62,0,11.66,4.08,7.58,3.21,0.29,1.46,1.17,0,0.29,0.29,8.75,7.58,0.87,2.33,1.75,0.29,0.29,0,0,0,9.91,4.37,0.87,0,0,0,0.87,5.25,1.75,0.87,0,0,0.58,0.58,0,0,2.33,0.58,0.29,1.17,0.29,0,0,0,0,0,0,0,0,0,0,0.29,0.29,0.58,0,0.87,0,0.87,0.58,2.04,7,8.45,0.58,2.33,6.41,0,0,0,5.54,11.95,0,0.29,0,0,0,0,0,12.24,6.12,6.12,0,0,0,0,0
female_int_agr_unc_emo_ope_run2.txt,1,413,16.71,1,98.55,97.52,15.3,22.03,96.37,77.72,61.99,16.22,13.08,12.35,0,0,0,0.24,3.15,7.26,4.12,0.24,13.56,9.44,10.65,9.69,0.97,17.92,8.23,1.94,3.87,0.73,2.66,0.48,15.98,1.94,14.04,4.12,0.48,1.21,5.08,0.24,2.66,0.24,9.93,7.99,1.45,4.12,2.91,0.73,0.24,0.24,0.24,0,7.02,3.63,1.45,0,0,0.48,0.73,2.18,0,0,0,0,0.73,0,0,0.73,4.36,2.91,0.24,0.48,0.73,0,0,0,0,0,0,0,0,0,0,0.73,0,0.97,0,0,0,0.73,0,2.18,5.57,11.14,0.97,1.69,7.02,0.48,1.45,0.48,3.63,11.14,0.24,0,0,0,0,0,0,14.53,6.54,7.75,0,0,0,0.24,0
female_int_ant_con_emo_clo_run1.txt,1,472,21.63,1.71,99,28.74,15.23,17.8,95.55,77.75,61.65,17.8,14.41,12.5,0.42,0,0.21,0.64,3.39,13.77,5.3,0.64,12.71,8.69,7.42,9.11,1.91,17.16,7.42,2.97,5.72,1.27,3.18,1.48,15.47,3.18,12.29,2.33,1.48,0.64,4.24,0.64,3.6,0,5.72,2.75,2.12,2.97,0.85,1.27,0.21,0.21,0.64,0,9.11,2.97,0,0,0,0,1.27,5.08,1.06,0.42,0.64,0,0.21,0.21,0,0,4.03,0.42,0.21,2.75,0.64,0,0.21,0,0,0,0,0,0,0,0,0,0.21,0.64,0,0,0,0,1.27,1.06,4.87,8.9,0.42,1.48,5.72,0.21,0.21,0.85,6.14,12.5,0.21,0.85,0,0,0,0,0,13.14,6.57,5.72,0,0,0.21,0.64,0
female_ext_ant_unc_emo_clo_run3.txt,1,447,17.55,1,99,69.5,15.96,14.99,95.08,76.73,63.31,16.78,14.09,13.42,0,0,0,0.22,2.68,8.05,4.25,0,14.54,10.96,9.4,8.5,2.01,17.67,6.71,2.46,4.03,0.67,2.46,0.89,13.65,2.68,10.96,2.68,0.67,1.12,4.03,0,2.24,0.45,8.95,5.82,2.68,4.47,2.24,1.79,1.34,0.45,0,0,8.95,4.7,0.22,0,0.89,0,1.34,3.58,1.34,0.45,0.22,0,0,0,0,0,0.89,0,0.45,0.67,0,0,0.22,0,0,0,0,0,0,0,0,0,0,1.34,0,0.67,0,0.22,0.89,2.46,5.82,9.84,0.45,2.01,6.94,0.67,0,0,6.26,12.08,0.67,0.22,0,0,0,0,0,8.95,6.26,2.01,0,0,0.67,0,0
female_ext_agr_con_emo_ope_run1.txt,1,350,30.89,9.23,99,99,16.67,16.86,95.43,74.57,59.71,16,14.86,13.14,0.57,0,0.29,0.29,1.14,11.14,5.14,0.57,13.43,9.43,6.57,9.71,0,16,8.29,3.43,8,4.57,2.86,0.57,10.57,3.43,6.86,4.57,0.29,0.29,0.86,0.29,0.57,0,8.29,7.71,0,2,1.43,0,0,0,0,0,10.57,4.57,1.71,0,0,0,0.57,6,2.86,0.29,0.86,0.29,0,0,0,0,3.43,0.86,0.86,2,0,0,0.29,0,0,0,0,0,0,0,0,0,0.29,1.14,0,0.57,0,0.29,0,4.29,6.29,11.43,1.14,1.71,8,0.57,0,0,6.29,10.29,0.86,0,0,0,0,0,0,11.14,6,4.86,0,0,0,0.29,0
female_ext_ant_unc_emo_clo_run2.txt,1,371,42.25,24.25,92.04,99,13.74,21.56,95.15,71.7,56.06,13.21,11.32,8.89,1.62,0,0.27,0.54,1.89,14.02,6.74,0.54,11.32,8.36,4.31,10.51,0.81,15.09,8.36,5.12,9.16,6.2,1.35,1.62,11.32,1.35,9.97,2.16,1.35,1.08,1.62,0.27,2.16,1.08,9.43,9.16,0.27,4.04,3.77,0.27,0.27,0,0,0,11.59,3.5,1.89,0,0,0,0.54,7.28,2.96,0.81,0.27,0.81,0,0,0,0,3.77,1.89,0,1.62,0.27,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0.54,0,0.27,1.35,1.35,7.82,8.36,0.27,1.89,5.66,0.27,0.27,0.54,6.47,10.51,0.54,0.27,0,0,0,0,0,12.4,7.28,3.77,0,0,0.27,1.08,0
female_int_agr_unc_emo_ope_run3.txt,1,415,29,5.97,98.29,99,14.82,19.28,93.01,72.53,58.31,18.07,16.14,14.22,0.24,0,0.24,0.48,1.93,13.25,6.99,0.48,10.84,7.71,5.78,9.88,0.24,14.22,7.95,2.65,9.88,5.3,2.65,1.93,8.92,1.45,7.23,2.65,0,0.96,1.2,0.24,1.45,0,10.36,8.92,0.96,3.37,2.41,0.48,0,0.24,0.24,0,12.77,5.06,3.37,0,0,0.24,0.96,6.99,2.65,0.48,0.48,0.48,0,0,0,0,3.61,0.72,0.24,2.41,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0.48,0.24,0,0,0.72,2.17,5.06,10.12,0.72,1.45,6.75,0.72,0.24,0.72,4.58,9.16,0.96,0,0,0,0,0,0,11.33,6.75,3.86,0,0,0.24,0.48,0
female_ext_agr_con_emo_clo_run3.txt,1,412,27.33,11.48,96.88,87.38,15.85,19.17,94.9,75.49,61.17,17.96,16.5,13.11,0.97,0,0,2.43,1.46,13.35,6.55,0.49,12.38,9.47,5.1,9.71,1.21,17.23,6.8,3.16,7.04,4.85,1.7,0.73,13.11,1.46,11.65,4.85,1.21,0.97,1.21,0.24,3.16,0.97,7.52,6.07,1.46,2.91,2.43,0.49,0,0.24,0,0,14.32,4.13,1.7,0.24,0,0.24,0.49,10.19,4.61,0.24,0.97,0.73,0.24,0.24,0,0,4.37,1.46,0,2.67,0.24,0,0,0,0,0,0,0,0,0,0,0,0.73,0.49,0,0,0,0.24,0.24,1.7,5.58,9.22,1.7,0.97,4.85,0.73,0,1.7,2.43,12.62,0.73,0.49,0,0,0,0,0,13.83,6.31,6.55,0,0,0.97,0,0
female_int_ant_con_emo_ope_run2.txt,1,477,31.11,1,99,35.04,16.45,17.82,94.55,74.42,61.43,16.14,12.79,11.74,0,0,0,0.84,3.35,13,6.71,0.63,13.84,8.6,7.76,9.22,1.89,16.14,5.66,1.68,5.87,0.42,3.77,1.68,17.4,1.47,15.51,4.4,0.21,2.1,4.61,1.47,5.03,0,7.13,3.56,2.52,3.14,0.21,1.89,1.26,0.63,0,0,6.71,2.52,0.21,0,0.63,0,1.26,3.98,1.47,0,0,0,0,0,0,0,4.19,1.26,0.21,2.31,0.42,0,0.42,0,0,0,0,0,0,0,0,0,0,0.84,0,0.63,0,0.21,0,2.52,6.5,8.6,1.26,1.26,4.4,0.42,0.21,1.47,6.29,9.22,0.84,0.42,0,0,0,0,0,13,6.08,5.03,0,0,1.26,0.63,0
female_int_agr_unc_emo_clo_run1.txt,1,356,38.23,3.82,96.84,83.5,14.83,16.01,94.38,76.12,64.61,14.04,11.8,10.39,0.56,0,0,0.28,2.25,13.2,7.02,1.12,15.17,11.24,6.74,8.71,1.97,15.73,7.87,3.37,5.62,3.09,1.4,1.12,11.52,2.81,8.71,1.97,0.28,1.4,3.09,0.56,4.49,0,6.18,5.06,0.84,2.53,1.97,0.28,0,0.28,0,0,9.83,3.09,1.12,0.28,0.28,0.56,0.84,6.18,1.69,0.84,0,0,0,0,0,0,2.25,0.28,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0.84,0.28,1.12,0,0,0,0.28,1.4,0,7.3,10.96,1.4,0,7.87,0,0.28,1.4,5.06,10.96,0.28,0.56,0,0,0,0,0,11.24,6.74,2.81,0,0,1.4,0.28,0
female_ext_ant_unc_neu_ope_run3.txt,1,394,11,1,99,81.83,14.07,22.84,95.94,74.87,61.17,17.51,14.97,14.72,0,0,0,0.25,2.54,8.38,4.06,0,12.44,10.41,8.88,10.41,2.03,18.53,7.11,1.02,6.85,0.25,6.35,0.51,19.8,2.79,17.01,8.12,1.52,1.78,1.78,0,2.28,0,10.66,7.36,3.3,3.05,1.02,2.03,1.27,0.51,0.25,0,5.84,3.55,0,0,0.51,0.25,0.76,2.03,1.52,0,0,0,0.25,0,0,0.25,2.28,0,0,2.28,0,0,1.02,0.51,0,0,0.51,0,0,0.25,0,0.25,0.76,1.02,0.25,0.51,0,1.52,0.76,3.81,4.31,7.36,0.76,1.52,4.82,0.51,0.25,0,5.58,11.93,0,0,0,0,0,0,0,13.71,7.11,5.84,0,0,0.51,0.25,0
female_int_agr_unc_neu_clo_run2.txt,1,391,12.93,1.26,98.15,34.64,17.77,19.95,94.88,79.28,66.5,17.9,13.55,12.79,0,0,0,0.51,4.35,13.55,7.67,1.28,11,10.74,11.76,7.93,1.79,17.39,6.91,3.32,3.84,1.02,1.79,1.02,18.41,3.58,14.83,3.58,1.02,2.05,4.6,0.77,3.84,0,6.65,3.84,2.81,4.35,2.05,2.3,1.53,0.51,0,0,8.18,2.81,1.28,0,0.51,0,0.51,5.12,1.79,0.51,0,0,0,0,0,0,2.56,0.26,0.26,2.3,0.26,0,0.51,0.51,0,0,0.51,0,0,0,0,0.26,0.26,1.02,0,0,0.26,0.26,0.51,0,4.6,7.16,1.28,0.51,4.09,0.26,0.77,0.51,6.91,10.49,0.26,1.79,0,0,0,0,0,12.79,5.63,6.14,0,0,0.51,0.51,0
female_int_ant_con_neu_ope_run1.txt,1,475,27.04,1,97.82,11.62,14.39,17.89,95.58,77.68,64.63,18.32,13.89,13.26,0,0,0,0.42,4.42,11.79,6.53,0.21,14.11,10.53,5.89,9.68,0.84,19.37,6.95,2.95,4.21,0.63,2.32,1.26,17.68,2.53,15.16,4,1.26,2.32,2.95,0,4.42,0,8.63,3.58,4.42,4,0.84,2.53,1.05,0.63,0.63,0,8.84,4.63,0.63,0,1.05,0.21,1.05,4,1.68,0.21,0.21,0,0,0,0,0,0.84,0.63,0,0,0.21,0,0.42,0.42,0,0,0.42,0,0,0,0,0.42,0.21,0.21,0,0,0,0.21,0.21,2.74,6.32,9.68,2.32,1.05,4.84,0.84,0.21,1.26,4,10.95,0.42,0.84,0,0,0,0,0,12.84,6.95,5.05,0,0,0.84,0,0
female_ext_ant_unc_neu_clo_run1.txt,1,432,50.38,6.17,95.22,93.93,16,20.83,93.29,75.23,59.03,15.05,12.73,11.57,0.93,0,0,0,2.31,14.35,8.8,0.23,14.12,8.56,6.25,8.8,0.69,16.2,8.56,3.94,6.94,3.01,1.85,2.08,10.42,0,10.42,3.7,0.23,0.46,1.85,0.23,3.01,0,9.26,7.41,1.85,2.78,1.85,0.93,0.69,0.23,0,0,9.03,3.24,0.46,0,0.23,0.23,0.46,5.79,2.78,0.46,0.23,0,0,0,0,0,6.71,3.01,0.46,2.55,1.16,0,0.46,0,0,0,0,0,0,0.46,0,0,0,0.46,0,0.46,0,0.23,0.23,1.62,3.7,7.18,0.23,0.69,4.86,0,0.46,0.93,3.94,10.65,0.69,0.23,0,0,0,0,0,12.04,6.25,4.4,0,0,0.93,0.46,0
female_ext_agr_con_neu_ope_run2.txt,1,362,17.8,3.69,98.08,92.18,16.45,17.4,96.13,77.9,63.26,17.13,15.47,13.54,0.28,0,0,1.1,1.66,8.56,4.14,0.83,14.09,10.77,9.12,9.94,0,18.23,7.73,1.66,7.46,3.31,3.59,0.55,15.47,3.59,11.88,2.49,0.28,3.59,3.04,0.28,1.66,0.28,7.46,6.35,1.1,1.93,1.1,0.83,0.83,0,0,0,9.94,5.25,1.66,0,0,0.28,1.38,4.7,1.66,0.83,0,0,0,0,0,0,3.87,1.66,0.55,1.66,0.28,0,0.55,0.28,0,0,0.28,0,0,0.28,0,0,0.83,0,0,0.28,0,0.55,0,2.21,5.52,9.39,2.21,1.38,5.8,1.1,0.55,0.28,8.29,8.84,0.28,0.55,0,0,0,0,0,10.22,6.08,3.87,0,0,0.28,0,0
female_int_ant_con_neu_clo_run3.txt,1,412,7.89,1,98.6,10.58,17.17,17.23,94.66,79.37,66.5,21.6,16.02,15.05,0,0,0,0.97,5.58,10.19,4.37,0.24,12.86,10.68,8.5,10.68,0.97,17.23,6.55,1.21,6.55,0.73,3.64,2.43,15.78,1.7,14.08,3.64,0.73,1.7,5.58,0,3.4,0,6.8,2.91,3.88,3.16,0,3.16,2.18,0.97,0,0,7.52,3.4,0.49,0,1.46,0,0.49,3.16,1.21,0,0,0,0,0,0,0,1.94,0.24,0.49,1.21,0.24,0,0.49,0.49,0,0,0.49,0,0,0,0,0.24,0.24,0.97,0,0,0,0,1.21,0,4.61,6.07,0.73,0,4.37,0.24,0,0.73,5.58,12.62,0,0.49,0,0,0,0,0,13.11,5.83,6.31,0,0,0.24,0.73,0
female_int_ant_con_neu_clo_run1.txt,1,505,18.64,1,99,34.12,14.03,19.01,95.45,76.04,62.57,17.62,15.45,15.45,0,0,0,0,2.18,9.31,4.75,0.59,13.27,9.5,7.72,10.5,0.99,16.83,7.33,1.98,5.15,0.79,3.37,0.99,14.85,1.58,13.07,3.37,0.4,0.99,3.96,0.2,3.17,0,10.3,5.54,4.55,5.54,1.98,3.37,2.97,0.4,0,0,7.33,5.15,1.98,0,0.4,0.2,0.99,1.58,0.79,0.2,0,0,0,0,0,0,2.97,0.2,0.2,1.98,0.59,0,1.98,0.59,0,0,0.59,0,0,0.2,0,0.2,0.2,0.59,0,0.2,0,0,0.4,1.58,2.97,9.7,0.79,0.59,7.13,0,0,1.19,5.54,13.66,0.2,0,0,0,0,0,0,11.49,7.13,3.96,0,0,0,0.4,0
female_int_agr_unc_neu_ope_run2.txt,1,373,59.45,5.23,99,74.6,16.22,24.93,86.86,65.68,54.69,14.75,13.67,12.33,0.8,0,0,0,1.07,13.4,7.77,0,14.21,4.56,5.36,10.46,0.27,10.46,6.17,2.14,5.09,2.41,1.61,1.07,10.46,1.61,8.85,5.09,0.54,0.54,0.8,0,1.61,0.27,4.56,4.02,0.54,2.68,2.41,0.27,0.27,0,0,0,9.38,4.56,1.07,0,0.27,0,0.27,4.29,1.88,0.27,0,0,0.54,0.54,0,0,4.56,1.88,0.27,1.88,0.8,0,1.34,0.27,0,0,0.27,0,0,1.07,0,0,0,0.8,0,0,0,0,0.54,4.29,4.02,12.6,1.34,2.14,8.31,0.8,0.27,0,3.75,8.04,0.27,0,0,0,0,0,0,14.75,5.9,8.04,0,0.27,0.27,0.27,0
female_ext_ant_unc_neu_clo_run3.txt,1,502,29.91,9.67,95.52,99,13.21,16.14,94.22,72.51,60.76,19.52,16.73,13.94,1.2,0,0.4,0.8,2.79,12.95,6.18,0.2,12.95,7.57,4.18,9.96,1.39,14.14,4.58,2.99,6.57,5.38,1,0.2,11.35,1.59,9.76,3.59,2.19,0.6,1.99,0,2.19,0.2,8.76,8.37,0.4,3.59,3.39,0.2,0,0,0,0,13.94,4.38,1.2,0,0,0.2,1.2,9.36,2.79,1,0.4,0.4,0,0,0,0,6.18,1.99,0.2,2.79,0.6,0.6,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0.4,0.2,0.2,0.4,2.59,6.57,8.57,0.8,1.2,4.58,0.8,0.8,0.4,2.99,9.56,0.2,0,0,0,0,0,0,14.14,7.57,5.78,0,0,0.6,0.2,0
female_int_ant_con_neu_ope_run3.txt,1,468,3.7,1,97.16,56.95,16.14,17.52,95.94,79.06,65.81,19.02,16.67,16.24,0,0,0.21,0,2.35,9.4,3.85,0.21,10.26,12.39,10.68,11.54,0.64,17.31,8.76,2.35,4.49,1.28,2.78,0.43,14.1,1.71,12.39,3.63,0.85,2.35,3.85,0.43,0.85,0.21,10.26,6.2,3.85,4.91,1.28,3.42,2.14,1.07,0,0,7.48,4.06,1.07,0,1.07,0.21,0.43,3.42,1.5,0.21,0.43,0,0,0,0,0,2.99,0.64,0.21,1.28,0.64,0.43,0.64,0.64,0,0,0.64,0,0,0,0,0,0.43,0.43,0,0.21,0,0.21,0,1.71,7.69,6.41,0.21,1.28,3.63,0,0.43,1.07,5.56,8.97,1.28,0,0,0,0,0,0,11.11,6.2,4.91,0,0,0,0,0
female_ext_agr_con_neu_clo_run2.txt,1,438,32.35,9.4,96.76,92.2,14.13,19.41,96.58,77.85,62.79,16.44,13.24,11.87,0.23,0,0,0.68,3.2,12.33,6.39,0.68,14.16,9.13,8.45,9.13,0,16.89,7.53,2.28,8.22,3.2,3.2,1.83,14.16,3.2,10.96,3.88,0.91,1.14,2.51,0.23,0.68,0.23,9.36,7.08,1.83,2.05,0.68,0.91,0.68,0.23,0,0,10.96,5.71,2.97,0,0,0.91,0.23,5.25,1.14,0.91,0.46,0.23,0,0,0,0,4.79,1.6,0.23,2.74,0.23,0,0.23,0.23,0,0,0.23,0,0,0,0,0.68,0.23,0.91,0,0.23,0,0.91,0.23,1.14,5.94,9.13,0.23,0.68,6.85,0.68,0.23,0.46,5.48,10.96,0.23,0,0,0,0,0,0,12.56,7.08,5.25,0,0,0,0.23,0
female_ext_ant_unc_neu_ope_run1.txt,1,418,12,3.06,97.99,95.82,15.48,18.18,95.69,78.23,62.2,14.11,11.72,11.48,0,0,0,0.24,2.39,7.66,4.31,0,12.2,10.29,10.05,13.16,0.96,17.94,8.37,2.63,5.98,3.11,2.87,0,18.66,3.35,15.31,4.31,1.44,2.15,5.26,0.24,1.91,0,10.29,8.13,2.15,3.11,1.67,1.44,0.96,0.24,0,0,9.33,5.02,1.44,0,0.24,0.24,1.67,3.59,0.96,0.72,0,0,0.24,0,0,0.24,1.44,0.72,0,0.72,0,0,0.24,0.24,0,0,0.24,0,0,0,0,0,0.24,0.96,0,0.24,0,0,1.44,2.63,6.46,7.89,0.72,1.2,5.74,0.48,0.24,0.48,6.94,11,0.48,0,0,0,0,0,0,11.24,6.46,4.55,0,0,0,0.24,0
female_int_agr_unc_emo_clo_run3.txt,1,457,38.04,1,98.36,71.72,19.04,15.32,93.22,78.34,65.43,16.41,13.35,12.25,0,0,0,0.66,3.06,12.91,9.19,0,14.66,8.53,7.44,10.5,1.53,15.54,6.35,1.53,3.28,0.66,2.19,0.44,13.79,1.53,12.25,3.28,0.44,1.75,3.5,0,4.16,0,4.16,3.5,0.22,1.97,1.53,0,0,0,0,0,6.13,2.84,0.44,0,0,0,0.66,2.63,0,0.22,0,0,0,0,0,0,3.06,0.44,0.44,1.97,0.44,0,0.44,0,0,0,0,0,0,0,0,0.44,0,0.66,0,0,0,0,0.22,0.66,7.66,11.16,1.31,0.88,6.78,1.09,0.44,1.09,4.38,8.32,0.66,1.31,0,0,0,0,0,11.16,5.25,5.91,0,0,0,0,0
female_ext_ant_unc_emo_ope_run2.txt,1,437,27.98,1.28,99,99,14.1,15.56,97.03,77.35,62.47,13.27,11.44,11.21,0,0,0,0.23,1.83,10.53,6.86,0.46,13.27,10.53,9.38,10.07,1.14,16.93,8.24,2.97,5.49,0.46,2.75,2.29,19.22,1.6,17.62,4.12,1.14,1.83,6.18,0,3.2,0.46,12.81,9.84,2.29,2.06,0.69,0.69,0.23,0.23,0,0,5.95,3.66,0.23,0,0.23,1.37,0.69,2.29,0,0,0,0,0.69,0.46,0,0.23,2.52,0.69,0,1.83,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0.23,0.46,4.81,4.81,10.53,1.6,2.75,5.26,0.92,0.23,0.92,7.55,10.53,0,0,0,0,0,0,0,12.36,7.09,4.12,0,0,0.69,0.46,0
